,X,Y,CLUSTER
NOISE,6.8924,3.9287,19.0
NOISE,3.8296,0.0836,4.0
NOISE,-2.8345,-3.6318,24.0
NOISE,6.5435,-5.6553,-1.0
NOISE,-6.5154,-0.3448,21.0
NOISE,-0.9662,5.8763,-1.0
NOISE,2.1584,3.1962,-1.0
NOISE,-7.4111,-4.5232,-1.0
NOISE,-1.4693,-3.2127,-1.0
NOISE,-6.6828,0.682,-1.0
NOISE,-7.7581,-2.9123,-1.0
NOISE,-2.2986,4.4565,20.0
NOISE,-6.2892,5.6881,-1.0
NOISE,7.7891,-0.1029,-1.0
NOISE,-4.2724,-5.5465,-1.0
NOISE,5.5329,5.4479,28.0
NOISE,1.3448,-5.3655,-1.0
NOISE,1.421,5.0044,-1.0
NOISE,0.8896,-4.2752,-1.0
NOISE,-1.8963,3.1632,-1.0
NOISE,-0.2094,5.4728,-1.0
NOISE,3.2459,4.7882,16.0
NOISE,3.8556,4.0641,16.0
NOISE,6.0421,-0.7014,4.0
NOISE,-1.6506,-3.8283,-1.0
NOISE,-7.8344,-3.372,-1.0
NOISE,5.2555,-5.4603,-1.0
NOISE,-3.2557,-2.3853,-1.0
NOISE,-1.0325,2.7178,-1.0
NOISE,-7.9491,2.7484,-1.0
NOISE,2.6082,5.1033,-1.0
NOISE,4.4849,2.2114,4.0
NOISE,7.4281,-1.1429,8.0
NOISE,-5.6213,-4.7047,11.0
NOISE,-7.6837,-1.8483,15.0
NOISE,-0.7028,-4.7559,-1.0
NOISE,-3.0225,-5.2216,18.0
NOISE,1.5941,4.3768,25.0
NOISE,-2.3532,-5.1627,18.0
NOISE,-2.3562,-0.8538,-1.0
NOISE,2.2704,-1.3567,-1.0
NOISE,-2.7119999999999997,-1.1225,-1.0
NOISE,6.4364,-5.9073,-1.0
NOISE,-1.4952,3.9435,20.0
NOISE,3.8576,4.3529,16.0
NOISE,-2.5228,0.0201,-1.0
NOISE,-4.7516,-4.5335,-1.0
NOISE,-3.1027,1.4509999999999998,3.0
NOISE,2.9539999999999997,-2.9629,12.0
NOISE,2.1702,4.183,-1.0
NOISE,3.1167,-5.0938,22.0
NOISE,-5.5014,1.9098,3.0
NOISE,3.1821,-4.8691,22.0
NOISE,-0.8134,2.0908,2.0
NOISE,-1.8145,5.8303,7.0
NOISE,-1.6474,-0.4984,27.0
NOISE,-2.1976,1.5392,6.0
NOISE,5.7502,-4.4586,10.0
NOISE,6.0365,-5.7473,-1.0
NOISE,-3.2026,0.128,-1.0
NOISE,-5.93,-4.4146,5.0
NOISE,-5.8744,-5.5517,-1.0
NOISE,-3.8023,-4.9287,-1.0
NOISE,-1.9531,0.0415,27.0
NOISE,1.5266,-5.1377,-1.0
NOISE,-4.1185,5.0516,-1.0
NOISE,-1.7819,-1.3857,2.0
NOISE,-3.6113,1.6691,3.0
NOISE,-7.6993,0.3777,-1.0
NOISE,-2.1482,-0.8487,-1.0
NOISE,1.5494,-2.613,-1.0
NOISE,-2.1079,-3.1308,-1.0
NOISE,2.0709999999999997,5.9634,-1.0
NOISE,-6.5368,-1.8138,3.0
NOISE,-7.6354,-2.015,15.0
NOISE,7.112,3.9529,19.0
NOISE,2.8345,-5.1461,22.0
NOISE,7.1018,1.4719,-1.0
NOISE,-3.8268,3.3784,23.0
NOISE,0.0097,5.412000000000001,-1.0
NOISE,4.5401,5.3257,-1.0
NOISE,-0.7272,-4.9175,-1.0
NOISE,-2.6982,4.5896,7.0
NOISE,1.765,-5.9706,14.0
NOISE,-7.1743,5.9888,-1.0
NOISE,-4.2215,0.22,3.0
NOISE,1.214,4.0672,25.0
NOISE,4.3769,3.0799,4.0
NOISE,-1.726,-2.5535,2.0
NOISE,4.2704,0.3331,4.0
NOISE,-4.0608,4.648,-1.0
NOISE,-0.2794,-4.1449,-1.0
NOISE,3.4130000000000003,-0.5406,-1.0
NOISE,0.9138,-5.1199,-1.0
NOISE,-7.5718,-2.4973,15.0
NOISE,5.7342,-4.0591,10.0
NOISE,-1.2077,-2.2428,2.0
NOISE,7.915,3.2404,-1.0
NOISE,3.753,2.2941,-1.0
NOISE,-7.8679,5.2862,-1.0
NOISE,3.3667,3.4384,-1.0
NOISE,7.8357,-5.7671,-1.0
NOISE,-2.5035,5.0322,7.0
NOISE,1.8407,-4.119,-1.0
NOISE,1.1767,1.42,13.0
NOISE,-2.9955,5.1723,7.0
NOISE,0.9008,1.8613,2.0
NOISE,5.9824,3.0592,-1.0
NOISE,7.5376,-3.3478,-1.0
NOISE,3.3788,-5.083,22.0
NOISE,4.3119,3.7667,4.0
NOISE,-7.9204,0.0523,-1.0
NOISE,-3.7794,2.3856,3.0
NOISE,2.4202,-3.1211,-1.0
NOISE,-1.1551,4.3498,9.0
NOISE,-7.8826,1.5563,-1.0
NOISE,-2.7429,2.3685,6.0
NOISE,2.5896,-5.6718,14.0
NOISE,7.7019,-1.4358,8.0
NOISE,2.0095,-1.5514,-1.0
NOISE,6.3779,4.9646,-1.0
NOISE,0.4184,-3.6847,-1.0
NOISE,7.2472,2.0692,-1.0
NOISE,-0.6527,5.587999999999999,-1.0
NOISE,-6.6112,2.3751,-1.0
NOISE,-6.2198,-3.2534,3.0
NOISE,-7.5687,-5.0206,17.0
NOISE,6.2653,-3.6257,4.0
NOISE,6.3260000000000005,0.2536,4.0
NOISE,-4.4619,-3.2385,3.0
NOISE,-0.4053,-5.7197,-1.0
NOISE,2.6075,-4.5713,22.0
NOISE,-0.8569,4.7228,9.0
NOISE,-6.9281,-2.2717,-1.0
NOISE,7.0648,-5.7159,-1.0
NOISE,0.4284,3.3021,2.0
NOISE,0.9124,-4.7751,-1.0
NOISE,3.6301,-5.626,22.0
NOISE,-0.6667,2.7366,2.0
NOISE,-5.6154,2.6518,3.0
NOISE,6.6884,-3.5771,-1.0
NOISE,2.5858,-1.0289,-1.0
NOISE,2.7646,-2.261,12.0
NOISE,1.8429,4.1996,25.0
NOISE,1.7556,-2.2855,-1.0
NOISE,-3.8401,2.8025,-1.0
NOISE,7.1887,4.3933,-1.0
NOISE,-0.1421,4.136,9.0
NOISE,-6.6863,1.8271,-1.0
NOISE,3.6349,5.0943,-1.0
NOISE,-0.7211,1.8839,2.0
NOISE,7.7565,0.4351,-1.0
NOISE,-4.2735,-0.446,3.0
NOISE,5.9213,4.5441,-1.0
NOISE,6.0712,-4.1954,-1.0
NOISE,6.1572,3.2764,-1.0
NOISE,7.9582,-3.4487,-1.0
NOISE,1.8903,3.8874,25.0
NOISE,2.2779,4.4421,-1.0
NOISE,7.0085,-2.9352,-1.0
NOISE,7.1283,4.0474,19.0
NOISE,-6.5188,-4.2768,5.0
NOISE,-3.585,4.1112,-1.0
NOISE,4.8845,3.6447,4.0
NOISE,-5.2703,4.1807,-1.0
NOISE,0.4174,-4.5564,-1.0
NOISE,-2.4266,-3.9834,24.0
NOISE,-6.3291,-3.6329,-1.0
NOISE,-6.7178,0.1548,21.0
NOISE,2.7873,-0.6188,-1.0
NOISE,-2.2255,2.7715,-1.0
NOISE,-7.103,3.8804,-1.0
NOISE,2.9314,5.7379999999999995,-1.0
NOISE,-7.566,3.5116,-1.0
NOISE,7.8467,-5.5434,-1.0
NOISE,-4.1399,-4.2844,-1.0
NOISE,-1.5286,-5.9756,-1.0
NOISE,-2.8919,-4.0849,24.0
NOISE,1.3566,1.2486,13.0
NOISE,-3.1279,-4.9999,18.0
NOISE,4.9877,-3.5571,-1.0
NOISE,7.2736,0.7979,26.0
NOISE,-3.79,-1.2684,3.0
NOISE,7.7708,-2.8538,-1.0
NOISE,2.3566,5.7051,-1.0
NOISE,-1.3793,0.6994,-1.0
NOISE,5.716,-3.9297,4.0
NOISE,5.4761,-3.8768,10.0
NOISE,-6.6138,-5.6186,-1.0
NOISE,-5.7223,-4.2157,11.0
NOISE,7.6402,2.3158,-1.0
NOISE,5.119,-5.8919,-1.0
NOISE,2.5105,-5.8368,14.0
NOISE,0.2615,-5.2107,-1.0
NOISE,7.0408,-0.5839,-1.0
NOISE,-2.6260000000000003,1.5641,6.0
NOISE,-5.7772,-0.1514,3.0
NOISE,-5.1732,-3.2329,3.0
NOISE,-4.0219,4.7565,-1.0
NOISE,-7.8128,4.9306,-1.0
NOISE,4.3248,-3.3923,4.0
NOISE,-0.8041,-0.3477,2.0
NOISE,-2.713,2.01,6.0
NOISE,-3.6829,3.7401,23.0
NOISE,-6.9673,0.7795,-1.0
NOISE,-7.4836,3.9774,-1.0
NOISE,3.1292,5.7314,-1.0
NOISE,3.697,-0.4662,-1.0
NOISE,-7.3857,-2.0264,15.0
NOISE,-6.611000000000001,-3.0002,-1.0
NOISE,-1.2027,-3.2808,2.0
NOISE,7.0775,4.2063,-1.0
NOISE,-2.5106,-5.5452,18.0
NOISE,-6.1531,2.9284,-1.0
NOISE,-6.6732,-0.8737,-1.0
NOISE,1.8588,-2.1124,-1.0
NOISE,1.2925,-0.0295,-1.0
NOISE,1.4581,3.9364,25.0
NOISE,-6.513,-3.55,-1.0
NOISE,6.468999999999999,1.6569999999999998,-1.0
NOISE,-1.0848,5.9067,-1.0
NOISE,-5.2199,-4.2498,11.0
NOISE,-7.247999999999999,0.583,-1.0
NOISE,7.5498,1.8172,-1.0
NOISE,3.3548,-2.3771,4.0
NOISE,-7.952999999999999,4.524,-1.0
NOISE,-7.3081,5.4879999999999995,-1.0
NOISE,-2.6260000000000003,5.9932,7.0
NOISE,-2.9354,-4.1656,24.0
NOISE,0.6815,2.3149,2.0
NOISE,-7.3425,4.5376,-1.0
NOISE,-6.9968,2.2601,-1.0
NOISE,-6.1994,-0.4419,3.0
NOISE,7.5293,1.0832,26.0
NOISE,2.7266,-0.7908,-1.0
NOISE,1.2154,-1.1983,2.0
NOISE,-1.5152,-0.2335,27.0
NOISE,2.2477,4.6083,-1.0
NOISE,4.0319,4.6835,16.0
NOISE,-6.3349,4.953,-1.0
NOISE,-5.4996,-4.7504,11.0
NOISE,-3.4636,-2.0788,-1.0
NOISE,7.6974,1.3309,26.0
NOISE,5.4493,-5.394,-1.0
NOISE,-3.5787,5.9525,-1.0
NOISE,2.9616,-0.1172,-1.0
NOISE,6.0575,-5.9829,-1.0
NOISE,6.4579,5.1549,-1.0
NOISE,2.6205,-3.8634,-1.0
NOISE,5.3506,5.2174,28.0
NOISE,4.1739,5.37,-1.0
NOISE,2.8193,3.9702,-1.0
NOISE,7.7416,-3.3205,-1.0
NOISE,5.0785,5.7007,-1.0
NOISE,3.4913,-1.2514,4.0
NOISE,-6.039,-5.922000000000001,-1.0
NOISE,-3.8526,2.8082,-1.0
NOISE,-4.2938,-5.0996,-1.0
NOISE,7.4301,4.9153,-1.0
NOISE,-2.8853,2.8708,-1.0
NOISE,6.149,0.63,4.0
NOISE,4.0862,2.5542,4.0
NOISE,6.8893,-3.6698,-1.0
NOISE,-2.2576,-5.5259,-1.0
NOISE,-3.1051,-5.0808,18.0
NOISE,-0.8079,0.853,2.0
NOISE,-4.1438,4.391,-1.0
NOISE,-3.3398,0.0369,-1.0
NOISE,1.9253,3.8797,25.0
NOISE,-6.4612,-0.8822,-1.0
NOISE,-6.1926,-5.7257,-1.0
NOISE,-6.0532,1.1432,-1.0
NOISE,-3.1702,0.2354,-1.0
NOISE,1.0076,1.3981,13.0
NOISE,4.7949,3.2973,4.0
NOISE,7.4075,-2.3309,-1.0
NOISE,-6.4179,3.0427,-1.0
NOISE,7.2212,5.4095,-1.0
NOISE,-6.297000000000001,-3.5083,-1.0
NOISE,-3.0348,0.8338,-1.0
NOISE,4.1898,5.9875,-1.0
NOISE,-0.9876,0.188,2.0
NOISE,4.2041,-3.2507,4.0
NOISE,7.8982,2.4677,-1.0
NOISE,-2.4146,-5.3183,18.0
NOISE,-1.1258,0.7503,2.0
NOISE,-3.6401,2.2509,3.0
NOISE,-1.4699,4.7119,-1.0
NOISE,6.8704,-1.1933,8.0
NOISE,1.9763,-3.7967,-1.0
NOISE,2.4047,3.4772,-1.0
NOISE,-6.2164,-4.4624,5.0
NOISE,2.9693,-0.21,-1.0
NOISE,-7.2781,-4.0144,-1.0
NOISE,6.8179,0.6051,-1.0
NOISE,3.2792,-4.0732,-1.0
NOISE,-2.3711,1.3797,-1.0
NOISE,-2.1135,-3.1044,-1.0
NOISE,3.1255,4.0624,-1.0
NOISE,1.6543,3.5851,25.0
NOISE,-3.6675,3.1299,23.0
NOISE,-7.2992,-1.868,15.0
NOISE,-2.6468,5.5164,7.0
NOISE,-4.0089,2.4796,3.0
NOISE,-5.0528,-3.9737,-1.0
NOISE,7.9306,3.6545,-1.0
NOISE,-5.6777,3.7441,3.0
NOISE,3.4167,1.0628,-1.0
NOISE,3.4436,-2.7882,4.0
NOISE,3.5985,-1.5619999999999998,4.0
NOISE,-3.8679,5.6248,-1.0
NOISE,-7.6188,-5.1013,17.0
NOISE,4.0271,5.2491,-1.0
NOISE,-0.556,4.673,9.0
NOISE,1.6809,-5.3291,14.0
NOISE,3.0328,-5.3609,22.0
NOISE,-1.5831,-5.8662,-1.0
NOISE,0.636,3.531,-1.0
NOISE,-6.5581,5.6137,-1.0
NOISE,5.6104,4.6911,-1.0
NOISE,6.7938,4.3056,-1.0
NOISE,-3.5499,-3.3772,-1.0
NOISE,-1.6866,3.0276,-1.0
NOISE,2.2806,0.9689,-1.0
NOISE,3.4316,-4.9394,22.0
NOISE,4.8327,-4.9595,-1.0
NOISE,-4.2373,-0.5862,3.0
NOISE,-2.8732,5.994,7.0
NOISE,-5.6888,3.3243,3.0
NOISE,-3.6334,-1.16,3.0
NOISE,-7.5609,5.6911,-1.0
NOISE,-5.9057,-0.5897,3.0
NOISE,-7.6979999999999995,-2.4344,15.0
NOISE,1.1285,1.692,13.0
NOISE,-7.3823,1.1678,-1.0
NOISE,2.1661,-5.5915,14.0
NOISE,5.0832,5.1524,28.0
NOISE,3.5539,-4.501,22.0
NOISE,-2.0238,-4.0238,-1.0
NOISE,1.8505,0.3599,-1.0
NOISE,-1.9439,-4.6816,-1.0
NOISE,-4.8825,-5.5355,-1.0
NOISE,5.7468,-4.0618,10.0
NOISE,-4.1782,3.2889999999999997,3.0
NOISE,-3.5309,1.7423,3.0
NOISE,-1.7151,3.7726,20.0
NOISE,5.8767,-3.4076,4.0
NOISE,0.7847,-4.9761,-1.0
NOISE,-6.4719,1.5876,-1.0
NOISE,-2.5901,-4.2023,24.0
NOISE,3.6576,-5.308,22.0
NOISE,-5.5276,-3.509,3.0
NOISE,6.197,0.4636,4.0
NOISE,-2.642,1.9351,6.0
NOISE,7.7860000000000005,-1.9197,-1.0
NOISE,2.2224,-2.9022,-1.0
NOISE,-4.3364,-4.8819,-1.0
NOISE,-6.843,-0.8184,-1.0
NOISE,7.099,-5.2225,-1.0
NOISE,7.7137,4.736000000000001,-1.0
NOISE,-0.2262,5.0393,9.0
NOISE,7.6398,-1.4043,8.0
NOISE,-7.3072,-1.9495,15.0
NOISE,-1.689,2.2722,-1.0
NOISE,-5.2066,-3.5131,3.0
NOISE,1.3329,4.696000000000001,-1.0
NOISE,-5.0081,-3.5114,3.0
NOISE,-7.1769,4.4974,-1.0
NOISE,4.5295,-3.5709,-1.0
NOISE,0.9658,-0.7853,2.0
NOISE,1.2193,3.1376,-1.0
NOISE,6.6446,-0.9189,-1.0
NOISE,-0.9275,-4.324,-1.0
NOISE,2.4725,5.519,-1.0
NOISE,3.6578,5.0262,16.0
NOISE,-0.2933,4.7876,9.0
NOISE,-0.9528,-4.4554,-1.0
NOISE,-4.0969999999999995,3.805,23.0
NOISE,6.4606,2.0048,-1.0
NOISE,-7.0297,-3.6135,-1.0
NOISE,-7.4341,-1.8156,15.0
NOISE,4.2912,3.4302,4.0
NOISE,2.311,-2.1601,-1.0
NOISE,-7.2405,-3.01,-1.0
NOISE,7.5894,-2.6727,-1.0
NOISE,-0.5636,1.3677,2.0
NOISE,7.9001,4.417,-1.0
NOISE,2.6014,-4.5389,22.0
NOISE,-7.2561,-4.9162,17.0
NOISE,3.2242,-2.7207,4.0
NOISE,-5.1972,-5.1133,-1.0
NOISE,-6.7291,-1.8783,3.0
NOISE,-2.6528,5.1054,7.0
NOISE,0.6433,2.4962,2.0
NOISE,-5.3954,-5.6054,-1.0
NOISE,-3.5698,0.9787,-1.0
NOISE,-1.8084,2.8418,-1.0
NOISE,0.3264,-5.3111,-1.0
NOISE,-0.4454,3.3315,2.0
NOISE,-2.5476,5.6277,7.0
NOISE,-7.5667,-2.6154,15.0
NOISE,1.5825,1.2544,13.0
NOISE,5.8548,0.5704,4.0
NOISE,-3.0896,3.7081,-1.0
NOISE,3.4202,1.5973,-1.0
NOISE,6.6994,-1.6412,-1.0
NOISE,-2.7131,-3.1749,-1.0
NOISE,-2.0105,5.0956,7.0
NOISE,7.1785,1.1558,26.0
NOISE,1.4849,3.2957,-1.0
NOISE,-5.7379999999999995,4.7737,-1.0
NOISE,1.6313,2.2787,-1.0
NOISE,7.5465,-2.8718,-1.0
NOISE,-4.8467,4.1407,-1.0
NOISE,6.5065,3.721,19.0
NOISE,-5.3649,-4.0503,11.0
NOISE,1.6669,0.2829,-1.0
NOISE,-3.5975,0.6563,-1.0
NOISE,-1.8552,5.7276,7.0
NOISE,-4.024,2.2962,3.0
NOISE,-0.815,0.7076,2.0
NOISE,3.1396,-4.3826,22.0
NOISE,4.4951,3.8215,4.0
NOISE,3.702,0.9423,4.0
NOISE,0.6167,5.5433,-1.0
NOISE,6.1119,1.5329,-1.0
NOISE,4.4194,3.8907,4.0
NOISE,6.1768,0.7987,4.0
NOISE,4.9552,-4.2899,10.0
NOISE,-3.3529,4.6105,-1.0
NOISE,4.1499,1.9178,4.0
NOISE,-1.0355,5.1028,9.0
NOISE,-2.4291,-5.8732,-1.0
NOISE,4.9267,5.0474,28.0
NOISE,5.6906,-5.2697,-1.0
NOISE,-2.5102,4.0439,20.0
NOISE,7.9574,-2.9857,-1.0
NOISE,3.4932,-3.7553,-1.0
NOISE,5.2399,-4.0696,10.0
NOISE,-5.321000000000001,4.1741,-1.0
NOISE,1.2864,4.7716,-1.0
NOISE,-1.6701,2.2578,-1.0
NOISE,-3.8965,-0.753,3.0
NOISE,-6.2887,-1.9113,3.0
NOISE,-3.656,-4.1994,-1.0
NOISE,-2.7987,0.0422,-1.0
NOISE,-7.841,3.3167,-1.0
NOISE,-2.202,-1.2796,-1.0
NOISE,-5.636,3.7249,3.0
NOISE,3.199,-1.0154,4.0
NOISE,0.4497,-5.7860000000000005,-1.0
NOISE,0.5079,-5.4917,-1.0
NOISE,6.7358,-2.3071,4.0
NOISE,0.9937,-5.6729,-1.0
NOISE,7.8695,3.386,-1.0
NOISE,-2.9161,-2.5593,-1.0
NOISE,5.0281,-4.797,-1.0
NOISE,4.0627,0.4773,4.0
NOISE,0.4091,3.2811,2.0
NOISE,-2.1358,4.8874,7.0
NOISE,-4.0689,-0.45399999999999996,3.0
NOISE,4.3749,-4.6909,-1.0
